site_id,site_name,receiving_watercourse,in_conham_filter,outfall_lat,outfall_lon,distance_miles,upstream,event_start,event_end,duration_hours
WXW00589,KEYNSHAM HIGH LEVEL PS AVON MILL LANE,RIVER CHEW,True,51.41509871,-2.494201826,2.7,True,2025-12-15T15:38:00+00:00,2025-12-15T16:36:00+00:00,0.97
WXW00426,BRISTOL FILTON AVENUE OUTSIDE NO 230,HORFIELD BROOK VIA SWS,False,51.49246722,-2.576277729,3.742,False,2025-12-15T15:38:00+00:00,2025-12-15T15:40:00+00:00,0.03
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-12-15T15:38:30+00:00,2025-12-15T15:40:43+00:00,0.04
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T15:39:25+00:00,2025-12-15T15:41:24+00:00,0.03
WXW00786,IRON ACTON HOOVERS LANE,(S) RIVER FROME,False,51.54688888,-2.477298739,7.471,True,2025-12-15T15:40:40+00:00,2025-12-15T15:43:58+00:00,0.06
WXW00426,BRISTOL FILTON AVENUE OUTSIDE NO 230,HORFIELD BROOK VIA SWS,False,51.49246722,-2.576277729,3.742,False,2025-12-15T15:42:00+00:00,2025-12-15T15:44:00+00:00,0.03
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T15:42:37+00:00,2025-12-15T15:44:41+00:00,0.03
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-12-15T15:43:18+00:00,2025-12-15T15:45:26+00:00,0.04
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T15:45:51+00:00,2025-12-15T15:48:04+00:00,0.04
WXW00426,BRISTOL FILTON AVENUE OUTSIDE NO 230,HORFIELD BROOK VIA SWS,False,51.49246722,-2.576277729,3.742,False,2025-12-15T15:46:00+00:00,2025-12-15T15:56:00+00:00,0.17
WXW00473,PAULTON GOOSARD BRIDGE,CAM BROOK,False,51.31761679,-2.496425315,8.946,True,2025-12-15T15:48:00+00:00,2025-12-15T16:16:00+00:00,0.47
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-12-15T15:48:21+00:00,2025-12-15T15:50:26+00:00,0.03
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T15:49:16+00:00,2025-12-15T15:51:12+00:00,0.03
WXW00786,IRON ACTON HOOVERS LANE,(S) RIVER FROME,False,51.54688888,-2.477298739,7.471,True,2025-12-15T15:50:42+00:00,2025-12-15T15:54:24+00:00,0.06
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T15:52:30+00:00,2025-12-15T15:54:20+00:00,0.03
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-12-15T15:53:17+00:00,2025-12-15T15:55:24+00:00,0.04
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T15:55:39+00:00,2025-12-15T15:57:24+00:00,0.03
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-12-15T15:58:34+00:00,2025-12-15T16:00:34+00:00,0.03
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T15:58:44+00:00,2025-12-15T16:00:25+00:00,0.03
WXW00786,IRON ACTON HOOVERS LANE,(S) RIVER FROME,False,51.54688888,-2.477298739,7.471,True,2025-12-15T15:59:59+00:00,2025-12-15T16:03:55+00:00,0.07
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T16:02:02+00:00,2025-12-15T16:03:42+00:00,0.03
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-12-15T16:04:22+00:00,2025-12-15T16:06:20+00:00,0.03
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T16:05:02+00:00,2025-12-15T16:06:32+00:00,0.03
WXW00568,HULLAVINGTON STORM TANK,GAUZE BROOK (S),False,51.54422873,-2.151007824,17.881,True,2025-12-15T16:08:00+00:00,2025-12-15T19:22:00+00:00,3.23
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T16:08:10+00:00,2025-12-15T16:09:40+00:00,0.03
WXW00786,IRON ACTON HOOVERS LANE,(S) RIVER FROME,False,51.54688888,-2.477298739,7.471,True,2025-12-15T16:09:07+00:00,2025-12-15T16:13:10+00:00,0.07
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-12-15T16:10:32+00:00,2025-12-15T16:12:30+00:00,0.03
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T16:11:24+00:00,2025-12-15T16:12:38+00:00,0.02
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T16:14:23+00:00,2025-12-15T16:15:42+00:00,0.02
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-12-15T16:16:57+00:00,2025-12-15T16:18:50+00:00,0.03
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T16:17:32+00:00,2025-12-15T16:18:48+00:00,0.02
WXW00786,IRON ACTON HOOVERS LANE,(S) RIVER FROME,False,51.54688888,-2.477298739,7.471,True,2025-12-15T16:18:30+00:00,2025-12-15T16:22:31+00:00,0.07
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T16:20:36+00:00,2025-12-15T16:21:51+00:00,0.02
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-12-15T16:23:28+00:00,2025-12-15T16:25:23+00:00,0.03
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T16:23:41+00:00,2025-12-15T16:25:05+00:00,0.02
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T16:26:53+00:00,2025-12-15T16:28:11+00:00,0.02
WXW00786,IRON ACTON HOOVERS LANE,(S) RIVER FROME,False,51.54688888,-2.477298739,7.471,True,2025-12-15T16:27:39+00:00,2025-12-15T16:31:47+00:00,0.07
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T16:30:04+00:00,2025-12-15T16:31:14+00:00,0.02
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-12-15T16:30:18+00:00,2025-12-15T16:32:13+00:00,0.03
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T16:33:27+00:00,2025-12-15T16:34:36+00:00,0.02
WXW00786,IRON ACTON HOOVERS LANE,(S) RIVER FROME,False,51.54688888,-2.477298739,7.471,True,2025-12-15T16:36:40+00:00,2025-12-15T16:40:57+00:00,0.07
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T16:36:50+00:00,2025-12-15T16:37:55+00:00,0.02
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-12-15T16:37:18+00:00,2025-12-15T16:39:13+00:00,0.03
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T16:40:09+00:00,2025-12-15T16:41:10+00:00,0.02
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T16:43:56+00:00,2025-12-15T16:45:02+00:00,0.02
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-12-15T16:44:38+00:00,2025-12-15T16:46:28+00:00,0.03
WXW00786,IRON ACTON HOOVERS LANE,(S) RIVER FROME,False,51.54688888,-2.477298739,7.471,True,2025-12-15T16:45:39+00:00,2025-12-15T16:50:06+00:00,0.07
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T16:47:40+00:00,2025-12-15T16:48:40+00:00,0.02
WXW01288,BRISTOL WORDSWORTH ROAD ATTENUATION TANK,THE HORFIELD BROOK,False,51.4895722,-2.572539575,3.49,False,2025-12-15T16:50:00+00:00,2025-12-15T16:52:00+00:00,0.03
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T16:51:19+00:00,2025-12-15T16:52:16+00:00,0.02
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-12-15T16:52:03+00:00,2025-12-15T16:53:53+00:00,0.03
WXW00786,IRON ACTON HOOVERS LANE,(S) RIVER FROME,False,51.54688888,-2.477298739,7.471,True,2025-12-15T16:54:36+00:00,2025-12-15T16:59:09+00:00,0.08
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T16:54:57+00:00,2025-12-15T16:55:57+00:00,0.02
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T16:58:45+00:00,2025-12-15T16:59:46+00:00,0.02
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-12-15T16:59:43+00:00,2025-12-15T17:01:36+00:00,0.03
WXW00798,FRAMPTON COTTERELL WEST END NIGHTINGALES BRIDGE,RIVER FROME,False,51.52998643,-2.487775415,6.22,True,2025-12-15T17:02:00+00:00,2025-12-15T17:12:00+00:00,0.17
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T17:02:56+00:00,2025-12-15T17:03:52+00:00,0.02
WXW00786,IRON ACTON HOOVERS LANE,(S) RIVER FROME,False,51.54688888,-2.477298739,7.471,True,2025-12-15T17:03:42+00:00,2025-12-15T17:08:08+00:00,0.07
WXW00525,BRISTOL HENLEAZE ROAD JUNCTION WITH HENLEAZE PARK DRIVE,TRIB OF THE RIVER TRYM VIA SWS,False,51.48773377,-2.609056345,4.358,False,2025-12-15T17:04:00+00:00,2025-12-15T17:26:00+00:00,0.37
WXW00426,BRISTOL FILTON AVENUE OUTSIDE NO 230,HORFIELD BROOK VIA SWS,False,51.49246722,-2.576277729,3.742,False,2025-12-15T17:06:00+00:00,2025-12-15T17:08:00+00:00,0.03
WXW01288,BRISTOL WORDSWORTH ROAD ATTENUATION TANK,THE HORFIELD BROOK,False,51.4895722,-2.572539575,3.49,False,2025-12-15T17:06:00+00:00,2025-12-15T17:08:00+00:00,0.03
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T17:06:48+00:00,2025-12-15T17:07:49+00:00,0.02
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-12-15T17:07:19+00:00,2025-12-15T17:09:08+00:00,0.03
WXW00848,PAULTON STORM TANK,CAM BROOK,False,51.31577855,-2.495214526,9.081,True,2025-12-15T17:08:00+00:00,2025-12-17T04:06:00+00:00,34.97
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T17:10:47+00:00,2025-12-15T17:11:43+00:00,0.02
WXW00786,IRON ACTON HOOVERS LANE,(S) RIVER FROME,False,51.54688888,-2.477298739,7.471,True,2025-12-15T17:12:56+00:00,2025-12-15T17:17:11+00:00,0.07
WXW01203,BRISTOL WELLINGTON HILL WEST NO 158,TRIB OF RIVER TRYM VIA SWS,False,51.49224288,-2.599508837,4.298,False,2025-12-15T17:14:00+00:00,2025-12-15T17:46:00+00:00,0.53
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T17:14:38+00:00,2025-12-15T17:15:41+00:00,0.02
WXW00262,BRISTOL CHERINGTON ROAD O/S NO 2,TRIB OF RIVER TRYM VIA SWS,False,51.4925561,-2.599801032,4.323,False,2025-12-15T17:15:00+00:00,2025-12-15T17:40:00+00:00,0.42
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-12-15T17:15:09+00:00,2025-12-15T17:16:59+00:00,0.03
WXW01231,BRISTOL HIGH STREET / HENBURY ROAD,RIVER AVON (S),False,51.49494442,-2.617795462,4.973,False,2025-12-15T17:16:00+00:00,2025-12-15T17:53:00+00:00,0.62
WXW00019,BRISTOL HENLEAZE ROAD O/S EASTFIELD INN,TRIB OF RIVER TRYM VIA SWS,False,51.48917684,-2.608211379,4.4,False,2025-12-15T17:18:00+00:00,2025-12-15T17:22:00+00:00,0.07
WXW00468,BRISTOL GLENWOOD ROAD SIDE OF NO 2 WESTBURY ON TRYM,TRIBUTARY OF THE RIVER TRYM,False,51.49280172,-2.604500077,4.469,False,2025-12-15T17:18:00+00:00,2025-12-15T17:44:00+00:00,0.43
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T17:18:28+00:00,2025-12-15T17:19:31+00:00,0.02
WXW00798,FRAMPTON COTTERELL WEST END NIGHTINGALES BRIDGE,RIVER FROME,False,51.52998643,-2.487775415,6.22,True,2025-12-15T17:20:00+00:00,2025-12-15T17:28:00+00:00,0.13
WXW00139,BRISTOL WELLINGTON HILL WEST / BISHOPTHORPE ROAD,TRIB OF RIVER TRYM VIA SWS,False,51.49121014,-2.595721481,4.139,False,2025-12-15T17:22:00+00:00,2025-12-15T17:30:00+00:00,0.13
WXW00786,IRON ACTON HOOVERS LANE,(S) RIVER FROME,False,51.54688888,-2.477298739,7.471,True,2025-12-15T17:22:13+00:00,2025-12-15T17:26:23+00:00,0.07
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T17:22:23+00:00,2025-12-15T17:23:21+00:00,0.02
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-12-15T17:23:10+00:00,2025-12-15T17:25:01+00:00,0.03
WXW01288,BRISTOL WORDSWORTH ROAD ATTENUATION TANK,THE HORFIELD BROOK,False,51.4895722,-2.572539575,3.49,False,2025-12-15T17:24:00+00:00,2025-12-15T18:24:00+00:00,1.0
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T17:26:09+00:00,2025-12-15T17:27:07+00:00,0.02
WXW00426,BRISTOL FILTON AVENUE OUTSIDE NO 230,HORFIELD BROOK VIA SWS,False,51.49246722,-2.576277729,3.742,False,2025-12-15T17:28:00+00:00,2025-12-15T17:38:00+00:00,0.17
WXW00525,BRISTOL HENLEAZE ROAD JUNCTION WITH HENLEAZE PARK DRIVE,TRIB OF THE RIVER TRYM VIA SWS,False,51.48773377,-2.609056345,4.358,False,2025-12-15T17:28:00+00:00,2025-12-15T17:32:00+00:00,0.07
WXW01157,BRISTOL TRYM ROAD O/S NO 41,RIVER TRYM,False,51.49421322,-2.61491902,4.849,False,2025-12-15T17:30:00+00:00,2025-12-15T17:35:00+00:00,0.08
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T17:30:09+00:00,2025-12-15T17:31:05+00:00,0.02
WXW00786,IRON ACTON HOOVERS LANE,(S) RIVER FROME,False,51.54688888,-2.477298739,7.471,True,2025-12-15T17:31:31+00:00,2025-12-15T17:35:39+00:00,0.07
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-12-15T17:31:34+00:00,2025-12-15T17:33:24+00:00,0.03
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T17:34:18+00:00,2025-12-15T17:35:16+00:00,0.02
WXW00798,FRAMPTON COTTERELL WEST END NIGHTINGALES BRIDGE,RIVER FROME,False,51.52998643,-2.487775415,6.22,True,2025-12-15T17:38:00+00:00,2025-12-17T14:36:00+00:00,44.97
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T17:38:27+00:00,2025-12-15T17:39:25+00:00,0.02
WXW00426,BRISTOL FILTON AVENUE OUTSIDE NO 230,HORFIELD BROOK VIA SWS,False,51.49246722,-2.576277729,3.742,False,2025-12-15T17:40:00+00:00,2025-12-15T17:44:00+00:00,0.07
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-12-15T17:40:10+00:00,2025-12-15T17:41:57+00:00,0.03
WXW00786,IRON ACTON HOOVERS LANE,(S) RIVER FROME,False,51.54688888,-2.477298739,7.471,True,2025-12-15T17:40:54+00:00,2025-12-15T17:44:54+00:00,0.07
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T17:43:11+00:00,2025-12-15T17:44:07+00:00,0.02
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T17:47:50+00:00,2025-12-15T17:48:44+00:00,0.01
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-12-15T17:49:07+00:00,2025-12-15T17:50:55+00:00,0.03
WXW00786,IRON ACTON HOOVERS LANE,(S) RIVER FROME,False,51.54688888,-2.477298739,7.471,True,2025-12-15T17:50:17+00:00,2025-12-15T17:54:15+00:00,0.07
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T17:52:39+00:00,2025-12-15T17:53:32+00:00,0.01
WXW00305,FRAMPTON COTTERELL CLYDE RD BRICKENHILL PARSONAGE BRIDGE,RIVER FROME,False,51.53298093,-2.48117561,6.511,True,2025-12-15T17:56:00+00:00,2025-12-15T18:20:00+00:00,0.4
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T17:57:23+00:00,2025-12-15T17:58:16+00:00,0.01
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-12-15T17:58:00+00:00,2025-12-15T17:59:48+00:00,0.03
WXW00426,BRISTOL FILTON AVENUE OUTSIDE NO 230,HORFIELD BROOK VIA SWS,False,51.49246722,-2.576277729,3.742,False,2025-12-15T17:58:00+00:00,2025-12-15T18:00:00+00:00,0.03
WXW00786,IRON ACTON HOOVERS LANE,(S) RIVER FROME,False,51.54688888,-2.477298739,7.471,True,2025-12-15T17:59:40+00:00,2025-12-15T18:03:36+00:00,0.07
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T18:02:38+00:00,2025-12-15T18:03:30+00:00,0.01
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-12-15T18:06:40+00:00,2025-12-15T18:08:25+00:00,0.03
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T18:07:50+00:00,2025-12-15T18:08:43+00:00,0.01
WXW00421,PUCKLECHURCH FELTHAM ROAD,TRIBUTARY OF FELTHAM BROOK,False,51.48620132,-2.429108781,5.372,True,2025-12-15T18:08:00+00:00,2025-12-15T20:10:00+00:00,2.03
WXW00786,IRON ACTON HOOVERS LANE,(S) RIVER FROME,False,51.54688888,-2.477298739,7.471,True,2025-12-15T18:09:12+00:00,2025-12-15T18:13:05+00:00,0.06
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T18:13:05+00:00,2025-12-15T18:13:56+00:00,0.01
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-12-15T18:16:06+00:00,2025-12-15T18:17:51+00:00,0.03
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T18:17:50+00:00,2025-12-15T18:18:44+00:00,0.01
WXW00786,IRON ACTON HOOVERS LANE,(S) RIVER FROME,False,51.54688888,-2.477298739,7.471,True,2025-12-15T18:18:35+00:00,2025-12-15T18:22:29+00:00,0.07
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T18:22:36+00:00,2025-12-15T18:23:29+00:00,0.01
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-12-15T18:25:46+00:00,2025-12-15T18:27:33+00:00,0.03
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T18:27:22+00:00,2025-12-15T18:28:15+00:00,0.01
WXW00786,IRON ACTON HOOVERS LANE,(S) RIVER FROME,False,51.54688888,-2.477298739,7.471,True,2025-12-15T18:27:57+00:00,2025-12-15T18:31:58+00:00,0.07
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T18:32:49+00:00,2025-12-15T18:33:41+00:00,0.01
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-12-15T18:35:37+00:00,2025-12-15T18:37:24+00:00,0.03
WXW00786,IRON ACTON HOOVERS LANE,(S) RIVER FROME,False,51.54688888,-2.477298739,7.471,True,2025-12-15T18:37:05+00:00,2025-12-15T18:41:16+00:00,0.07
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T18:37:37+00:00,2025-12-15T18:38:30+00:00,0.01
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T18:42:59+00:00,2025-12-15T18:43:49+00:00,0.01
WXW00119,BATH BECKHAMPTON ROAD O/S NO 50,RIVER AVON VIA SWS,True,51.37412477,-2.377617692,8.354,True,2025-12-15T18:44:00+00:00,2025-12-15T19:06:00+00:00,0.37
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-12-15T18:44:55+00:00,2025-12-15T18:46:45+00:00,0.03
WXW00786,IRON ACTON HOOVERS LANE,(S) RIVER FROME,False,51.54688888,-2.477298739,7.471,True,2025-12-15T18:45:58+00:00,2025-12-15T18:50:21+00:00,0.07
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T18:48:20+00:00,2025-12-15T18:49:14+00:00,0.01
WXW01288,BRISTOL WORDSWORTH ROAD ATTENUATION TANK,THE HORFIELD BROOK,False,51.4895722,-2.572539575,3.49,False,2025-12-15T18:52:00+00:00,2025-12-15T19:32:00+00:00,0.67
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-12-15T18:52:01+00:00,2025-12-15T18:53:53+00:00,0.03
WXW00426,BRISTOL FILTON AVENUE OUTSIDE NO 230,HORFIELD BROOK VIA SWS,False,51.49246722,-2.576277729,3.742,False,2025-12-15T18:54:00+00:00,2025-12-15T18:56:00+00:00,0.03
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T18:54:29+00:00,2025-12-15T18:55:22+00:00,0.01
WXW00786,IRON ACTON HOOVERS LANE,(S) RIVER FROME,False,51.54688888,-2.477298739,7.471,True,2025-12-15T18:54:43+00:00,2025-12-15T18:59:27+00:00,0.08
WXW00318,COMPTON DANDO TURNBRIDGE,RIVER CHEW(S),False,51.37996197,-2.508091618,4.629,True,2025-12-15T18:56:00+00:00,2025-12-17T12:28:00+00:00,41.53
WXW01260,WILLSBRIDGE ,RIVER AVON,True,51.42875006,-2.487344,2.328,True,2025-12-15T18:58:00+00:00,2025-12-15T19:34:00+00:00,0.6
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-12-15T18:59:06+00:00,2025-12-15T19:00:59+00:00,0.03
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T19:00:02+00:00,2025-12-15T19:00:53+00:00,0.01
WXW00786,IRON ACTON HOOVERS LANE,(S) RIVER FROME,False,51.54688888,-2.477298739,7.471,True,2025-12-15T19:03:26+00:00,2025-12-15T19:08:46+00:00,0.09
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T19:05:31+00:00,2025-12-15T19:06:28+00:00,0.02
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-12-15T19:06:23+00:00,2025-12-15T19:08:16+00:00,0.03
WXW00119,BATH BECKHAMPTON ROAD O/S NO 50,RIVER AVON VIA SWS,True,51.37412477,-2.377617692,8.354,True,2025-12-15T19:08:00+00:00,2025-12-15T19:46:00+00:00,0.63
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T19:09:20+00:00,2025-12-15T19:10:22+00:00,0.02
WXW00589,KEYNSHAM HIGH LEVEL PS AVON MILL LANE,RIVER CHEW,True,51.41509871,-2.494201826,2.7,True,2025-12-15T19:10:00+00:00,2025-12-15T19:46:00+00:00,0.6
WXW00786,IRON ACTON HOOVERS LANE,(S) RIVER FROME,False,51.54688888,-2.477298739,7.471,True,2025-12-15T19:12:32+00:00,2025-12-15T19:18:02+00:00,0.09
WXW01107,TEMPLE CLOUD BRIDGE,CAM BROOK,False,51.313951,-2.538497828,9.046,False,2025-12-15T19:13:11+00:00,2025-12-15T19:14:10+00:00,0.02
WXW00135,BISHOP SUTTON ,A TRIBUTARY OF THE RIVER CHEW,False,51.33878337,-2.600275553,7.854,False,2025-12-15T19:13:49+00:00,2025-12-15T19:15:39+00:00,0.03
WXW01119,WICK THE GREEN,THE RIVER BOYD (S),False,51.45167716,-2.440111025,4.105,True,2025-12-15T19:14:00+00:00,2025-12-15T19:42:00+00:00,0.47
